%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,,,,
1.53658E+18,783,893,896,817,1023,968,843,922,1013,660,557,883,,,,
1.53658E+18,783,893,896,817,1022,968,842,922,1014,660,558,883,,,,
1.53658E+18,784,893,895,817,1022,968,841,922,1014,660,557,883,,,,
1.53658E+18,783,893,895,817,1022,967,842,922,1014,660,557,883,,,,
1.53658E+18,783,892,896,817,1022,967,842,922,1013,660,557,883,,,,
1.53658E+18,783,894,895,817,1022,968,842,921,1014,660,557,883,,,,
1.53658E+18,783,893,895,817,1022,968,842,922,1013,660,557,883,,,,
1.53658E+18,784,893,895,817,1023,968,842,922,1013,660,557,882,,,,
1.53658E+18,783,893,895,817,1022,967,842,922,1014,660,557,883,,,,
1.53658E+18,783,893,895,817,1022,968,842,921,1014,660,557,883,,,,
1.53658E+18,783,893,896,818,1023,967,842,921,1014,660,557,883,,,,
1.53658E+18,783,893,896,817,1022,968,843,922,1013,660,557,883,,,,
1.53658E+18,783,892,895,817,1023,967,842,922,1013,660,557,883,,,,
1.53658E+18,783,894,895,817,1023,967,842,921,1013,660,557,883,,,,
1.53658E+18,783,893,896,817,1022,967,842,921,1013,660,557,883,,,,
1.53658E+18,783,893,895,817,1022,967,842,921,1014,660,557,882,,,,
1.53658E+18,783,893,895,817,1023,967,842,921,1013,660,557,883,,,,
1.53658E+18,783,893,896,818,1023,967,842,922,1013,660,557,883,,,,
1.53658E+18,783,893,895,818,1022,967,842,922,1013,660,557,882,,,,
1.53658E+18,783,893,896,817,1023,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,895,817,1022,968,842,921,1014,660,556,882,,,,
1.53658E+18,784,893,896,817,1023,967,842,921,1014,661,556,883,,,,
1.53658E+18,783,893,895,817,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,784,893,895,817,1022,967,842,922,1013,660,556,882,,,,
1.53658E+18,783,893,896,817,1023,967,842,921,1014,660,556,883,,,,
1.53658E+18,784,893,895,817,1022,967,842,922,1014,660,556,883,,,,
1.53658E+18,784,893,895,817,1023,966,842,922,1013,660,556,883,,,,
1.53658E+18,783,893,896,817,1022,966,842,922,1013,660,556,882,,,,
1.53658E+18,783,893,896,818,1023,967,843,921,1013,660,557,883,,,,
1.53658E+18,783,893,895,817,1023,967,842,921,1013,660,556,883,,,,
1.53658E+18,782,893,896,817,1023,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,895,817,1023,968,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,896,817,1023,967,842,922,1014,660,556,882,,,,
1.53658E+18,783,893,895,817,1023,967,843,921,1013,660,557,882,,,,
1.53658E+18,783,893,896,817,1022,967,842,922,1014,661,556,883,,,,
1.53658E+18,784,893,895,818,1022,968,842,922,1014,660,556,883,,,,
1.53658E+18,783,892,896,817,1023,967,842,921,1014,660,556,882,,,,
1.53658E+18,783,893,896,817,1023,967,842,922,1015,660,556,882,,,,
1.53658E+18,783,893,895,817,1022,967,842,922,1014,660,556,883,,,,
1.53658E+18,783,893,895,817,1023,967,842,922,1014,661,556,882,,,,
1.53658E+18,784,893,895,817,1022,967,842,922,1014,660,556,883,,,,
1.53658E+18,783,893,896,817,1023,967,842,922,1014,660,556,883,,,,
1.53658E+18,783,893,896,817,1022,967,842,922,1014,660,556,882,,,,
1.53658E+18,783,893,895,817,1022,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,892,896,816,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,782,893,894,817,1023,966,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,895,817,1022,968,843,921,1014,660,556,883,,,,
1.53658E+18,783,893,896,817,1023,967,843,921,1014,660,556,882,,,,
1.53658E+18,783,893,896,817,1023,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,895,818,1022,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,895,816,1022,967,843,921,1013,660,556,882,,,,
1.53658E+18,783,893,896,817,1022,967,842,921,1014,660,557,882,,,,
1.53658E+18,783,892,896,817,1022,967,842,921,1014,660,557,883,,,,
1.53658E+18,783,893,895,817,1023,967,843,921,1014,661,557,883,,,,
1.53658E+18,782,893,895,817,1022,967,843,921,1013,660,556,883,,,,
1.53658E+18,784,892,895,817,1022,967,842,921,1014,660,557,883,,,,
1.53658E+18,783,893,896,817,1023,967,843,921,1012,660,557,883,,,,
1.53658E+18,783,893,895,817,1022,967,842,922,1013,660,557,883,,,,
1.53658E+18,783,892,894,817,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,783,893,895,817,1022,967,842,922,1014,660,556,882,,,,
1.53658E+18,783,892,895,817,1022,967,842,922,1014,660,556,883,,,,
1.53658E+18,783,892,896,817,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,782,893,895,817,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,783,893,895,817,1022,967,842,921,1013,660,556,883,,,,
1.53658E+18,784,893,895,817,1022,967,842,922,1013,660,556,883,,,,
1.53658E+18,783,893,895,817,1023,967,842,921,1013,660,556,882,,,,
1.53658E+18,783,892,896,817,1022,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,896,817,1022,966,842,921,1014,660,556,883,,,,
1.53658E+18,783,893,895,816,1023,967,842,922,1013,660,556,883,,,,
1.53658E+18,783,893,896,817,1022,967,842,922,1013,660,556,883,,,,
1.53658E+18,783,892,895,817,1021,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,893,896,817,1023,967,842,921,1013,661,556,882,,,,
1.53658E+18,783,893,895,816,1022,967,842,921,1014,660,556,882,,,,
1.53658E+18,783,892,895,817,1022,967,841,921,1014,660,556,883,,,,
1.53658E+18,783,892,895,817,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,783,893,896,817,1023,967,842,921,1013,660,556,883,,,,
1.53658E+18,783,892,895,817,1022,967,842,921,1014,660,555,883,,,,
1.53658E+18,784,893,895,817,1022,968,842,922,1014,660,556,883,,,,
1.53658E+18,783,893,895,817,1022,967,842,922,1014,660,556,882,,,,
1.53658E+18,783,893,896,817,1022,967,842,921,1013,660,555,882,,,,
1.53658E+18,783,893,896,817,1022,967,842,921,1014,660,555,882,,,,
1.53658E+18,783,893,896,816,1022,968,842,921,1013,660,556,883,,,,
1.53658E+18,783,892,896,817,1022,967,841,921,1014,660,555,883,,,,
1.53658E+18,783,893,896,817,1022,968,842,922,1014,661,556,883,,,,
1.53658E+18,783,893,896,817,1023,967,842,922,1013,660,555,882,,,,
1.53658E+18,783,893,895,817,1022,967,842,921,1013,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,920,1014,660,555,883,,,,
1.53658E+18,783,893,895,816,1022,966,841,921,1014,660,555,882,,,,
1.53658E+18,783,893,895,817,1022,967,841,922,1014,660,556,883,,,,
1.53658E+18,783,893,895,816,1023,967,842,922,1013,660,556,883,,,,
1.53658E+18,783,893,895,817,1022,967,841,922,1014,660,556,882,,,,
1.53658E+18,783,893,896,817,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,783,893,895,817,1021,967,842,922,1014,660,556,884,,,,
1.53658E+18,783,893,896,816,1021,968,842,922,1013,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,841,922,1013,660,556,882,,,,
1.53658E+18,783,893,895,817,1022,968,842,922,1013,660,556,883,,,,
1.53658E+18,783,892,895,816,1022,967,842,922,1013,660,556,882,,,,
1.53658E+18,783,892,895,817,1022,967,841,922,1013,660,556,883,,,,
1.53658E+18,783,893,895,816,1022,967,842,922,1014,660,556,884,,,,
1.53658E+18,783,893,895,817,1022,967,842,922,1014,660,556,883,,,,
1.53658E+18,782,892,895,817,1023,967,842,922,1013,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,922,1013,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,922,1014,660,556,882,,,,
1.53658E+18,783,893,896,817,1022,967,842,922,1013,660,556,883,,,,
1.53658E+18,782,893,896,816,1023,967,842,922,1013,659,556,883,,,,
1.53658E+18,782,893,895,817,1022,967,842,922,1013,660,556,882,,,,
1.53658E+18,783,893,895,817,1022,967,841,922,1013,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,922,1014,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,921,1013,660,555,883,,,,
1.53658E+18,782,893,896,816,1022,967,841,922,1014,660,556,883,,,,
1.53658E+18,783,893,895,816,1022,967,842,922,1014,660,556,882,,,,
1.53658E+18,783,893,895,816,1022,967,842,922,1013,660,555,882,,,,
1.53658E+18,782,892,895,816,1022,967,842,922,1014,659,555,883,,,,
1.53658E+18,782,893,895,816,1022,968,842,921,1013,660,556,883,,,,
1.53658E+18,782,892,896,816,1021,967,842,922,1014,660,556,883,,,,
1.53658E+18,782,892,895,817,1022,967,842,921,1013,660,555,882,,,,
1.53658E+18,783,894,895,816,1022,968,842,922,1014,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,841,921,1013,660,556,882,,,,
1.53658E+18,783,893,896,816,1022,967,841,921,1014,659,556,882,,,,
1.53658E+18,783,893,895,816,1023,967,841,921,1014,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,922,1013,660,556,882,,,,
1.53658E+18,782,893,896,816,1022,967,841,921,1012,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,966,842,921,1013,659,555,883,,,,
1.53658E+18,782,893,895,816,1022,966,842,921,1013,659,555,883,,,,
1.53658E+18,783,893,895,816,1023,968,842,922,1013,660,556,883,,,,
1.53658E+18,783,893,895,816,1022,967,842,922,1013,660,556,883,,,,
1.53658E+18,782,893,895,816,1023,967,842,921,1013,660,555,883,,,,
1.53658E+18,782,893,895,816,1021,967,842,921,1013,660,555,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,921,1014,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,922,1013,660,556,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,922,1013,660,555,883,,,,
1.53658E+18,783,893,895,816,1022,967,842,922,1014,660,555,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,921,1014,660,555,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,921,1015,659,555,883,,,,
1.53658E+18,782,893,896,816,1023,966,842,922,1014,660,555,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,922,1014,660,555,883,,,,
1.53658E+18,782,893,895,816,1021,967,842,921,1013,660,555,883,,,,
1.53658E+18,782,893,895,816,1022,967,841,921,1014,659,555,882,,,,
1.53658E+18,782,893,895,815,1021,967,841,921,1013,659,555,883,,,,
1.53658E+18,782,892,895,816,1023,967,841,921,1014,659,554,883,,,,
1.53658E+18,782,893,895,816,1023,967,841,922,1014,659,554,883,,,,
1.53658E+18,782,893,895,816,1022,967,842,921,1013,659,554,882,,,,
1.53658E+18,782,892,895,816,1021,967,841,921,1014,659,555,883,,,,
1.53658E+18,782,893,895,815,1022,967,842,921,1013,659,554,883,,,,
1.53658E+18,782,893,895,815,1021,967,841,921,1014,659,554,882,,,,
1.53658E+18,782,893,895,816,1022,967,841,921,1014,659,554,883,,,,
1.53658E+18,782,892,895,816,1022,966,842,921,1014,659,554,883,,,,
1.53658E+18,782,892,895,815,1022,967,841,922,1014,659,554,883,,,,
1.53658E+18,781,892,895,815,1022,966,841,922,1013,659,554,883,,,,
1.53658E+18,782,893,895,816,1023,967,841,921,1014,659,554,883,,,,
1.53658E+18,782,893,895,816,1022,966,842,921,1013,659,554,882,,,,
1.53658E+18,782,892,895,815,1021,966,841,922,1014,659,554,882,,,,
1.53658E+18,782,892,895,815,1022,967,841,921,1014,659,554,882,,,,
1.53658E+18,782,893,895,815,1022,966,841,922,1014,659,554,882,,,,
1.53658E+18,781,893,896,815,1022,967,841,921,1014,658,554,881,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1014,659,554,882,,,,
1.53658E+18,782,893,895,815,1022,967,842,920,1013,659,554,882,,,,
1.53658E+18,782,893,895,815,1022,967,841,921,1014,659,554,882,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1014,659,554,882,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1014,659,554,883,,,,
1.53658E+18,781,892,895,815,1022,966,841,921,1014,659,555,882,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1014,659,554,882,,,,
1.53658E+18,782,893,895,815,1022,967,841,921,1013,659,554,883,,,,
1.53658E+18,782,893,895,815,1022,967,841,921,1013,659,554,882,,,,
1.53658E+18,782,893,895,815,1022,967,841,921,1014,659,554,882,,,,
1.53658E+18,782,892,894,815,1022,966,841,921,1014,658,554,882,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1013,659,554,882,,,,
1.53658E+18,782,892,895,816,1022,966,841,920,1014,659,554,882,,,,
1.53658E+18,782,893,895,816,1022,967,841,920,1014,658,554,883,,,,
1.53658E+18,781,893,895,815,1022,966,841,920,1014,659,554,882,,,,
1.53658E+18,782,893,895,815,1022,966,841,921,1013,659,554,882,,,,
1.53658E+18,782,892,895,815,1022,967,841,921,1014,659,554,882,,,,
1.53658E+18,781,893,895,815,1022,966,841,921,1013,659,555,883,,,,
1.53658E+18,782,893,895,815,1022,966,841,921,1013,659,554,883,,,,
1.53658E+18,782,892,895,815,1023,966,841,921,1014,659,554,882,,,,
1.53658E+18,782,892,895,815,1023,966,841,921,1013,659,553,882,,,,
1.53658E+18,782,893,895,815,1022,966,841,921,1013,659,554,882,,,,
1.53658E+18,782,892,895,815,1021,966,841,921,1013,658,554,883,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1014,658,554,882,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1013,658,554,882,,,,
1.53658E+18,782,892,895,815,1023,966,841,921,1013,658,554,882,,,,
1.53658E+18,782,893,895,815,1022,967,841,921,1014,659,554,883,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1014,659,553,882,,,,
1.53658E+18,782,892,895,815,1022,966,841,921,1014,658,554,882,,,,
1.53658E+18,782,893,895,816,1022,966,841,921,1013,658,554,882,,,,
1.53658E+18,782,892,895,815,1023,966,841,921,1014,659,554,882,,,,
1.53658E+18,782,893,895,816,1022,966,841,921,1015,659,553,881,,,,
1.53658E+18,783,892,895,816,1022,967,841,922,1014,658,553,883,,,,
1.53658E+18,782,893,895,816,1022,966,842,922,1014,658,553,883,,,,
1.53658E+18,783,893,895,816,1022,966,841,922,1014,658,553,882,,,,
1.53658E+18,783,893,895,816,1022,967,841,921,1013,658,553,882,,,,
1.53658E+18,783,893,895,815,1022,966,841,922,1015,658,553,883,,,,
1.53658E+18,783,892,895,816,1022,966,841,921,1014,658,553,882,,,,
1.53658E+18,782,893,894,816,1022,966,841,921,1014,658,553,883,,,,
1.53658E+18,782,892,895,816,1022,966,842,922,1013,658,554,882,,,,
1.53658E+18,783,892,895,815,1022,966,841,922,1013,658,553,882,,,,
1.53658E+18,782,893,895,816,1022,966,841,921,1014,659,553,883,,,,
1.53658E+18,783,892,894,816,1022,966,841,921,1013,658,553,883,,,,
1.53658E+18,782,893,895,816,1022,966,841,922,1014,658,554,882,,,,
1.53658E+18,782,892,895,816,1022,967,841,922,1014,659,554,882,,,,
1.53658E+18,782,893,895,816,1022,967,841,921,1014,658,553,882,,,,
1.53658E+18,782,893,895,816,1022,967,841,921,1013,658,553,882,,,,
1.53658E+18,783,893,895,815,1021,967,841,921,1013,658,553,882,,,,
1.53658E+18,783,892,895,816,1022,967,841,921,1014,658,554,882,,,,
1.53658E+18,782,893,895,815,1023,966,841,921,1014,658,554,882,,,,
1.53658E+18,783,892,895,816,1022,966,841,922,1013,658,553,882,,,,
1.53658E+18,783,892,895,815,1022,967,841,921,1014,658,554,883,,,,
1.53658E+18,783,893,895,815,1021,967,841,921,1013,658,553,882,,,,
1.53658E+18,783,893,895,816,1022,966,840,921,1014,658,553,882,,,,
1.53658E+18,783,892,895,816,1022,967,841,921,1014,658,554,882,,,,
1.53658E+18,783,893,895,816,1022,967,841,921,1013,659,553,882,,,,
1.53658E+18,783,893,895,815,1021,967,841,921,1014,658,554,882,,,,
1.53658E+18,783,892,895,816,1022,966,841,922,1014,658,554,882,,,,
1.53658E+18,784,893,895,816,1022,966,841,921,1014,658,555,882,,,,
1.53658E+18,784,893,895,816,1022,967,841,921,1013,659,555,882,,,,
1.53658E+18,785,892,895,816,1022,966,841,922,1014,659,555,883,,,,
1.53658E+18,784,892,895,816,1022,966,841,922,1013,658,555,883,,,,
1.53658E+18,785,893,897,816,1023,966,841,922,1014,659,555,883,,,,
1.53658E+18,785,893,896,816,1022,967,841,921,1013,659,555,882,,,,
1.53658E+18,786,893,895,816,1022,967,841,921,1013,659,555,883,,,,
1.53658E+18,786,892,896,816,1023,966,841,921,1013,658,555,882,,,,
1.53658E+18,786,892,897,816,1022,966,841,921,1013,659,555,883,,,,
1.53658E+18,787,893,897,816,1023,967,841,921,1014,659,555,882,,,,
1.53658E+18,788,893,897,816,1022,967,841,921,1014,658,555,883,,,,
1.53658E+18,787,893,897,816,1022,967,841,920,1014,658,555,883,,,,
1.53658E+18,787,893,896,816,1022,967,841,920,1014,658,555,882,,,,
1.53658E+18,787,893,896,816,1022,967,841,921,1014,658,554,882,,,,
1.53658E+18,787,893,897,816,1022,966,841,920,1014,658,555,882,,,,
1.53658E+18,787,894,897,816,1023,967,841,921,1013,658,555,882,,,,
1.53658E+18,788,893,897,816,1022,967,841,921,1014,658,555,882,,,,
1.53658E+18,787,893,897,816,1022,966,841,921,1014,658,554,883,,,,
1.53658E+18,787,893,897,816,1022,967,841,921,1014,658,555,883,,,,
1.53658E+18,787,893,897,817,1023,967,841,920,1014,658,554,882,,,,
1.53658E+18,786,893,896,816,1022,967,840,920,1013,658,554,882,,,,
1.53658E+18,787,893,898,817,1022,967,840,921,1014,658,555,882,,,,
1.53658E+18,787,893,898,816,1021,967,841,920,1014,658,554,882,,,,
1.53658E+18,787,894,897,816,1022,967,840,920,1014,658,554,882,,,,
1.53658E+18,788,894,897,816,1022,967,841,921,1014,658,554,882,,,,
1.53658E+18,788,893,897,816,1022,966,841,920,1013,658,554,882,,,,
1.53658E+18,788,894,897,817,1023,967,841,920,1013,658,554,883,,,,
1.53658E+18,789,894,898,816,1022,967,840,921,1014,658,554,882,,,,
1.53658E+18,790,894,898,817,1022,967,840,921,1014,658,554,882,,,,
